datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,year,month,day,hour,dataset
2012-07-27 18:00:00,3.0,0.0,1.0,1.0,34.16666666666674,38.63666666666666,46.333333333333336,14.33353333333334,,,,2.0,7.0,27.0,18.0,test
2012-07-27 19:00:00,3.0,0.0,1.0,1.0,33.07333333333341,37.87833333333334,52.333333333333336,10.333633333333339,,,,2.0,7.0,27.0,19.0,test
2012-07-27 20:00:00,3.0,0.0,1.0,1.0,32.52666666666674,37.625,56.666666666666664,9.000333333333339,,,,2.0,7.0,27.0,20.0,test
2012-07-27 21:00:00,3.0,0.0,1.0,1.0,31.98,37.12,59.0,7.66703333333334,,,,2.0,7.0,27.0,21.0,test
2012-07-27 22:00:00,3.0,0.0,1.0,1.0,31.706666666666745,36.86833333333334,61.333333333333336,8.586719260158397,,,,2.0,7.0,27.0,22.0,test
2012-07-27 23:00:00,3.0,0.0,1.0,1.0,31.16000000000008,35.85833333333334,62.333333333333336,9.25225259349173,,,,2.0,7.0,27.0,23.0,test
2012-07-28 00:00:00,3.0,0.0,0.0,1.0,30.340000000000074,34.848333333333336,66.0,8.25395259349173,,,,2.0,7.0,28.0,0.0,test
2012-07-28 01:00:00,3.0,0.0,0.0,1.0,29.793333333333408,34.09,67.33333333333333,7.35214186023786,,,,2.0,7.0,28.0,1.0,test
2012-07-28 02:00:00,3.0,0.0,0.0,1.0,29.52,34.09,70.0,8.481740122383641,,,,2.0,7.0,28.0,2.0,test
2012-07-28 03:00:00,3.0,0.0,0.0,1.0,29.24666666666674,33.83833333333334,73.0,10.813340122383641,,,,2.0,7.0,28.0,3.0,test
2012-07-28 04:00:00,3.0,0.0,0.0,1.0,28.700000000000074,33.08166666666667,76.0,12.128764928812453,,,,2.0,7.0,28.0,4.0,test
2012-07-28 05:00:00,3.0,0.0,0.0,1.0,28.426666666666744,32.576666666666675,76.0,10.333633333333339,,,,2.0,7.0,28.0,5.0,test
2012-07-28 06:00:00,3.0,0.0,0.0,1.0,28.700000000000074,32.82833333333334,73.0,9.000333333333339,,,,2.0,7.0,28.0,6.0,test
2012-07-28 07:00:00,3.0,0.0,0.0,1.0,29.520000000000078,33.83833333333334,68.66666666666667,9.000333333333339,,,,2.0,7.0,28.0,7.0,test
2012-07-28 08:00:00,3.0,0.0,0.0,1.0,30.61333333333341,35.35333333333333,65.0,9.000333333333339,,,,2.0,7.0,28.0,8.0,test
2012-07-28 09:00:00,3.0,0.0,0.0,1.0,31.980000000000075,36.86833333333333,59.0,11.001400000000006,,,,2.0,7.0,28.0,9.0,test
2012-07-28 10:00:00,3.0,0.0,0.0,1.0,33.34666666666674,37.625,50.0,12.334700000000007,,,,2.0,7.0,28.0,10.0,test
2012-07-28 11:00:00,3.0,0.0,0.0,1.0,34.16666666666674,37.87833333333334,44.0,15.0013,,,,2.0,7.0,28.0,11.0,test
2012-07-28 12:00:00,3.0,0.0,0.0,1.0,34.7133333333334,38.13166666666667,40.333333333333336,16.334600000000005,,,,2.0,7.0,28.0,12.0,test
2012-07-28 13:00:00,3.0,0.0,0.0,1.0,34.98666666666674,38.63666666666667,40.333333333333336,17.00013333333334,,,,2.0,7.0,28.0,13.0,test
2012-07-28 14:00:00,3.0,0.0,0.0,1.0,35.53333333333341,38.88833333333333,37.333333333333336,18.333433333333343,,,,2.0,7.0,28.0,14.0,test
2012-07-28 15:00:00,3.0,0.0,0.0,1.0,35.53333333333341,38.635,36.666666666666664,17.00013333333334,,,,2.0,7.0,28.0,15.0,test
2012-07-28 16:00:00,3.0,0.0,0.0,1.0,34.98666666666674,38.38333333333333,39.0,15.666833333333342,,,,2.0,7.0,28.0,16.0,test
2012-07-28 17:00:00,3.0,0.0,0.0,1.0,34.16666666666674,37.87833333333334,42.666666666666664,15.666833333333338,,,,2.0,7.0,28.0,17.0,test
2012-07-28 18:00:00,3.0,0.0,0.0,1.0,31.706666666666745,35.60666666666666,57.333333333333336,17.30222693030048,,,,2.0,7.0,28.0,18.0,test
2012-07-28 19:00:00,3.0,0.0,0.0,1.0,29.520000000000078,33.08166666666667,69.66666666666667,17.969993596967154,,,,2.0,7.0,28.0,19.0,test
2012-07-28 20:00:00,3.0,0.0,0.0,1.0,27.33333333333341,30.810000000000002,81.33333333333333,13.637326930300484,,,,2.0,7.0,28.0,20.0,test
2012-07-28 21:00:00,3.0,0.0,0.0,1.0,27.06,30.305,79.66666666666667,9.002566666666672,,,,2.0,7.0,28.0,21.0,test
2012-07-28 22:00:00,3.0,0.0,0.0,1.0,27.06,30.305,79.66666666666667,6.0032,,,,2.0,7.0,28.0,22.0,test
2012-07-28 23:00:00,3.0,0.0,0.0,1.0,27.06,30.051666666666666,83.33333333333333,7.0015000000000045,,,,2.0,7.0,28.0,23.0,test
2012-07-29 00:00:00,3.0,0.0,0.0,1.0,27.06,30.051666666666666,85.0,7.334266666666672,,,,2.0,7.0,29.0,0.0,test
2012-07-29 01:00:00,3.0,0.0,0.0,1.0,27.06,30.303333333333338,82.0,8.332566666666672,,,,2.0,7.0,29.0,1.0,test
2012-07-29 02:00:00,3.0,0.0,0.0,1.0,27.06,30.808333333333337,75.33333333333333,10.333633333333339,,,,2.0,7.0,29.0,2.0,test
2012-07-29 03:00:00,3.0,0.0,0.0,1.0,26.786666666666736,30.808333333333337,70.66666666666667,12.33246666666667,,,,2.0,7.0,29.0,3.0,test
2012-07-29 04:00:00,3.0,0.0,0.0,1.0,26.240000000000077,30.30333333333333,72.0,13.66576666666667,,,,2.0,7.0,29.0,4.0,test
2012-07-29 05:00:00,3.0,0.0,0.0,1.0,25.96666666666674,30.051666666666666,73.33333333333333,12.33246666666667,,,,2.0,7.0,29.0,5.0,test
2012-07-29 06:00:00,3.0,0.0,0.0,1.0,26.240000000000077,30.303333333333338,73.33333333333333,13.665766666666672,,,,2.0,7.0,29.0,6.0,test
2012-07-29 07:00:00,3.0,0.0,0.0,1.0,27.33333333333341,31.313333333333336,69.0,14.33353333333334,,,,2.0,7.0,29.0,7.0,test
2012-07-29 08:00:00,3.0,0.0,0.0,1.0,28.426666666666744,32.57500000000001,65.33333333333333,16.332366666666672,,,,2.0,7.0,29.0,8.0,test
2012-07-29 09:00:00,3.0,0.0,0.0,1.0,29.520000000000078,33.58500000000001,63.0,15.730724084298501,,,,2.0,7.0,29.0,9.0,test
2012-07-29 10:00:00,3.0,0.0,0.0,1.0,30.340000000000074,34.34333333333334,59.666666666666664,15.730724084298501,,,,2.0,7.0,29.0,10.0,test
2012-07-29 11:00:00,3.0,0.0,0.0,1.0,30.88666666666674,34.59666666666667,57.333333333333336,17.399024084298503,,,,2.0,7.0,29.0,11.0,test
2012-07-29 12:00:00,3.0,0.0,0.0,1.0,31.706666666666738,35.60666666666667,53.0,17.335133333333342,,,,2.0,7.0,29.0,12.0,test
2012-07-29 13:00:00,3.0,0.0,0.0,1.0,32.25333333333341,36.11166666666667,50.0,16.667366666666673,,,,2.0,7.0,29.0,13.0,test
2012-07-29 14:00:00,3.0,0.0,0.0,1.0,32.8,36.61666666666667,46.0,12.33246666666667,,,,2.0,7.0,29.0,14.0,test
2012-07-29 15:00:00,3.0,0.0,0.0,1.0,32.8,36.365,44.0,10.331400000000004,,,,2.0,7.0,29.0,15.0,test
2012-07-29 16:00:00,3.0,0.0,0.0,1.0,33.07333333333341,36.61666666666667,42.333333333333336,9.665866666666673,,,,2.0,7.0,29.0,16.0,test
2012-07-29 17:00:00,3.0,0.0,0.0,1.0,33.07333333333341,36.36333333333334,41.666666666666664,13.333000000000006,,,,2.0,7.0,29.0,17.0,test
2012-07-29 18:00:00,3.0,0.0,0.0,1.0,32.52666666666674,35.858333333333334,45.666666666666664,14.000766666666673,,,,2.0,7.0,29.0,18.0,test
2012-07-29 19:00:00,3.0,0.0,0.0,1.0,31.433333333333408,35.10166666666667,54.0,12.66746666666667,,,,2.0,7.0,29.0,19.0,test
2012-07-29 20:00:00,3.0,0.0,0.0,1.0,30.340000000000074,34.59666666666667,63.666666666666664,9.000333333333339,,,,2.0,7.0,29.0,20.0,test
2012-07-29 21:00:00,3.0,0.0,0.0,1.0,29.520000000000078,33.83833333333334,68.66666666666667,7.667033333333339,,,,2.0,7.0,29.0,21.0,test
2012-07-29 22:00:00,3.0,0.0,0.0,1.0,28.97333333333341,33.080000000000005,70.0,7.618137214685749,,,,2.0,7.0,29.0,22.0,test
2012-07-29 23:00:00,3.0,0.0,0.0,1.0,28.7,32.82833333333334,71.33333333333333,6.619837214685749,,,,2.0,7.0,29.0,23.0,test
2012-07-30 00:00:00,3.0,0.0,1.0,1.0,28.7,33.08166666666667,72.66666666666667,6.084269637217441,,,,2.0,7.0,30.0,0.0,test
2012-07-30 01:00:00,3.0,0.0,1.0,1.0,28.426666666666744,32.830000000000005,74.0,5.5866190615932245,,,,2.0,7.0,30.0,1.0,test
2012-07-30 02:00:00,3.0,0.0,1.0,1.0,27.880000000000077,31.820000000000004,77.0,4.746682100131207,,,,2.0,7.0,30.0,2.0,test
2012-07-30 03:00:00,3.0,0.0,1.0,1.0,27.33333333333341,30.810000000000002,80.0,4.72945038228027,,,,2.0,7.0,30.0,3.0,test
2012-07-30 04:00:00,3.0,0.0,1.0,1.0,27.06,30.305,83.0,5.275997076552076,,,,2.0,7.0,30.0,4.0,test
2012-07-30 05:00:00,3.0,0.0,1.0,1.0,27.06,30.305,83.0,7.782000704680759,,,,2.0,7.0,30.0,5.0,test
2012-07-30 06:00:00,3.0,0.0,1.0,1.0,27.60666666666674,31.315,81.66666666666667,8.002033333333339,,,,2.0,7.0,30.0,6.0,test
2012-07-30 07:00:00,3.0,0.0,1.0,1.0,28.426666666666744,32.830000000000005,78.66666666666667,8.002033333333339,,,,2.0,7.0,30.0,7.0,test
2012-07-30 08:00:00,3.0,0.0,1.0,2.0,29.520000000000078,34.345,74.33333333333333,8.204431214968151,,,,2.0,7.0,30.0,8.0,test
2012-07-30 09:00:00,3.0,0.0,1.0,2.0,30.066666666666737,34.85,70.0,11.203797881634818,,,,2.0,7.0,30.0,9.0,test
2012-07-30 10:00:00,3.0,0.0,1.0,2.0,30.88666666666674,35.35500000000001,63.666666666666664,11.86933121496815,,,,2.0,7.0,30.0,10.0,test
2012-07-30 11:00:00,3.0,0.0,1.0,2.0,31.16000000000007,35.60666666666667,59.666666666666664,10.333633333333339,,,,2.0,7.0,30.0,11.0,test
2012-07-30 12:00:00,3.0,0.0,1.0,2.0,31.980000000000075,36.36333333333334,54.0,9.000333333333339,,,,2.0,7.0,30.0,12.0,test
2012-07-30 13:00:00,3.0,0.0,1.0,1.0,32.25333333333341,36.615,52.0,11.001400000000004,,,,2.0,7.0,30.0,13.0,test
2012-07-30 14:00:00,3.0,0.0,1.0,1.0,32.8,37.12,49.0,14.33353333333334,,,,2.0,7.0,30.0,14.0,test
2012-07-30 15:00:00,3.0,0.0,1.0,1.0,32.8,37.12,49.0,17.000133333333338,,,,2.0,7.0,30.0,15.0,test
2012-07-30 16:00:00,3.0,0.0,1.0,1.0,32.25333333333341,36.36333333333334,51.0,19.333966666666672,,,,2.0,7.0,30.0,16.0,test
2012-07-30 17:00:00,3.0,0.0,1.0,1.0,31.706666666666745,35.858333333333334,54.0,23.001100000000008,,,,2.0,7.0,30.0,17.0,test
2012-07-30 18:00:00,3.0,0.0,1.0,1.0,31.980000000000075,36.36333333333334,55.0,20.334500000000006,,,,2.0,7.0,30.0,18.0,test
2012-07-30 19:00:00,3.0,0.0,1.0,1.0,31.433333333333408,36.11000000000001,60.0,18.00066666666667,,,,2.0,7.0,30.0,19.0,test
2012-07-30 20:00:00,3.0,0.0,1.0,1.0,30.88666666666674,35.60500000000001,64.0,13.00023333333334,,,,2.0,7.0,30.0,20.0,test
2012-07-30 21:00:00,3.0,0.0,1.0,1.0,29.24666666666674,33.83833333333334,71.33333333333333,14.333533333333337,,,,2.0,7.0,30.0,21.0,test
2012-07-30 22:00:00,3.0,0.0,1.0,2.0,28.97333333333341,33.58666666666667,72.66666666666667,13.66576666666667,,,,2.0,7.0,30.0,22.0,test
2012-07-30 23:00:00,3.0,0.0,1.0,1.0,28.426666666666744,32.830000000000005,75.66666666666667,12.33246666666667,,,,2.0,7.0,30.0,23.0,test
2012-07-31 00:00:00,3.0,0.0,1.0,1.0,27.88000000000007,31.820000000000004,78.66666666666667,10.331400000000006,,,,2.0,7.0,31.0,0.0,test
2012-07-31 01:00:00,3.0,0.0,1.0,1.0,27.33333333333341,30.810000000000002,81.66666666666667,8.9981,,,,2.0,7.0,31.0,1.0,test
2012-07-31 02:00:00,3.0,0.0,1.0,1.0,27.06,30.305,83.0,7.999800000000005,,,,2.0,7.0,31.0,2.0,test
2012-07-31 03:00:00,3.0,0.0,1.0,1.0,27.06,30.305,83.0,7.0015000000000045,,,,2.0,7.0,31.0,3.0,test
2012-07-31 04:00:00,3.0,0.0,1.0,1.0,27.06,30.305,83.0,7.669266666666672,,,,2.0,7.0,31.0,4.0,test
2012-07-31 05:00:00,3.0,0.0,1.0,1.0,26.786666666666743,29.8,85.0,9.335333333333338,,,,2.0,7.0,31.0,5.0,test
2012-07-31 06:00:00,3.0,0.0,1.0,1.0,27.060000000000073,30.305000000000003,85.0,12.334700000000005,,,,2.0,7.0,31.0,6.0,test
2012-07-31 07:00:00,3.0,0.0,1.0,1.0,27.60666666666674,31.315,83.66666666666667,11.666933333333338,,,,2.0,7.0,31.0,7.0,test
2012-07-31 08:00:00,3.0,0.0,1.0,1.0,28.700000000000074,33.08166666666667,77.33333333333333,10.333633333333339,,,,2.0,7.0,31.0,8.0,test
2012-07-31 09:00:00,3.0,0.0,1.0,1.0,29.24666666666674,33.83833333333334,71.66666666666667,7.720912578560205,,,,2.0,7.0,31.0,9.0,test
2012-07-31 10:00:00,3.0,0.0,1.0,1.0,30.066666666666737,34.595,64.66666666666667,8.559647828585971,,,,2.0,7.0,31.0,10.0,test
2012-07-31 11:00:00,3.0,0.0,1.0,1.0,31.16000000000007,35.35333333333333,56.666666666666664,11.947097596141369,,,,2.0,7.0,31.0,11.0,test
2012-07-31 12:00:00,3.0,0.0,1.0,1.0,32.25333333333341,36.61666666666667,53.0,15.8931183509145,,,,2.0,7.0,31.0,12.0,test
2012-07-31 13:00:00,3.0,0.0,1.0,1.0,32.8,37.37500000000001,52.0,18.388749767555403,,,,2.0,7.0,31.0,13.0,test
2012-07-31 14:00:00,3.0,0.0,1.0,1.0,32.25333333333341,37.12166666666667,57.333333333333336,15.666833333333338,,,,2.0,7.0,31.0,14.0,test
2012-07-31 15:00:00,3.0,0.0,1.0,1.0,31.706666666666745,36.36333333333334,58.333333333333336,14.33353333333334,,,,2.0,7.0,31.0,15.0,test
2012-07-31 16:00:00,3.0,0.0,1.0,1.0,31.433333333333408,35.605,57.333333333333336,13.00023333333334,,,,2.0,7.0,31.0,16.0,test
2012-07-31 17:00:00,3.0,0.0,1.0,1.0,31.43333333333341,35.35333333333333,55.0,16.334600000000005,,,,2.0,7.0,31.0,17.0,test
2012-07-31 18:00:00,3.0,0.0,1.0,1.0,31.16000000000008,34.848333333333336,56.333333333333336,19.333966666666672,,,,2.0,7.0,31.0,18.0,test
2012-07-31 19:00:00,3.0,0.0,1.0,3.0,30.066666666666737,33.83833333333334,62.333333333333336,18.666200000000007,,,,2.0,7.0,31.0,19.0,test
2012-07-31 20:00:00,3.0,0.0,1.0,3.0,28.97333333333341,32.82833333333334,70.33333333333333,16.665133333333337,,,,2.0,7.0,31.0,20.0,test
2012-07-31 21:00:00,3.0,0.0,1.0,1.0,28.153333333333407,32.07166666666667,74.33333333333333,14.331300000000004,,,,2.0,7.0,31.0,21.0,test
2012-07-31 22:00:00,3.0,0.0,1.0,1.0,27.60666666666674,31.315,78.66666666666667,13.665766666666672,,,,2.0,7.0,31.0,22.0,test
2012-07-31 23:00:00,3.0,0.0,1.0,2.0,27.60666666666674,31.315,78.66666666666667,13.00023333333334,,,,2.0,7.0,31.0,23.0,test
,,,,,,,,,-1232517096588.308,-921880229016.2189,-2484181626036.1235,,,,,
,,,,,,,,,-1233809105976.9246,-922846647264.7432,-2486785759410.942,,,,,
,,,,,,,,,-1235102017965.7104,-923813740682.7076,-2489391712068.2075,,,,,
,,,,,,,,,-1236395832869.835,-924781509505.8765,-2491999484643.186,,,,,
,,,,,,,,,-1237690551004.4668,-925749953970.0137,-2494609077771.14,,,,,
,,,,,,,,,-1238986172684.7751,-926719074310.8855,-2497220492087.339,,,,,
,,,,,,,,,-1240282698225.929,-927688870764.2559,-2499833728227.047,,,,,
,,,,,,,,,-1241580127943.097,-928659343565.8885,-2502448786825.5283,,,,,
,,,,,,,,,-1242878462151.4485,-929630492951.5502,-2505065668518.052,,,,,
,,,,,,,,,-1244177701166.1523,-930602319157.0033,-2507684373939.879,,,,,
,,,,,,,,,-1245477845302.378,-931574822418.0139,-2510304903726.2783,,,,,
,,,,,,,,,-1246778894875.2935,-932548002970.347,-2512927258512.5146,,,,,
,,,,,,,,,-1248080850200.0688,-933521861049.7668,-2515551438933.855,,,,,
,,,,,,,,,-1249383711591.8723,-934496396892.0372,-2518177445625.563,,,,,
,,,,,,,,,-1250687479365.8733,-935471610732.9248,-2520805279222.906,,,,,
,,,,,,,,,-1251992153837.2407,-936447502808.1925,-2523434940361.148,,,,,
,,,,,,,,,-1253297735321.1436,-937424073353.6053,-2526066429675.5547,,,,,
,,,,,,,,,-1254604224132.751,-938401322604.9291,-2528699747801.3945,,,,,
,,,,,,,,,-1255911620587.2314,-939379250797.9271,-2531334895373.93,,,,,
,,,,,,,,,-1257219924999.7546,-940357858168.3644,-2533971873028.4277,,,,,
,,,,,,,,,-1258529137685.489,-941337144952.0071,-2536610681400.1543,,,,,
,,,,,,,,,-1259839258959.6038,-942317111384.6177,-2539251321124.375,,,,,
,,,,,,,,,-1261150289137.268,-943297757701.9623,-2541893792836.3535,,,,,
,,,,,,,,,-1262462228533.651,-944279084139.8058,-2544538097171.359,,,,,
,,,,,,,,,-1263775077463.9207,-945261090933.9117,-2547184234764.6533,,,,,
,,,,,,,,,-1265088836243.247,-946243778320.0453,-2549832206251.5054,,,,,
,,,,,,,,,-1266403505186.799,-947227146533.972,-2552482012267.1797,,,,,
,,,,,,,,,-1267719084609.745,-948211195811.4558,-2555133653446.9404,,,,,
,,,,,,,,,-1269035574827.255,-949195926388.2607,-2557787130426.0557,,,,,
,,,,,,,,,-1270352976154.497,-950181338500.1533,-2560442443839.791,,,,,
,,,,,,,,,-1271671288906.6401,-951167432382.8961,-2563099594323.409,,,,,
,,,,,,,,,-1272990513398.854,-952154208272.2552,-2565758582512.1777,,,,,
,,,,,,,,,-1274310649946.3074,-953141666403.9956,-2568419409041.3633,,,,,
,,,,,,,,,-1275631698864.169,-954129807013.8809,-2571082074546.23,,,,,
,,,,,,,,,-1276953660467.6077,-955118630337.6759,-2573746579662.0435,,,,,
,,,,,,,,,-1278276535071.7932,-956108136611.1464,-2576412925024.071,,,,,
,,,,,,,,,-1279600322991.894,-957098326070.0558,-2579081111267.5767,,,,,
,,,,,,,,,-1280925024543.079,-958089198950.1693,-2581751139027.827,,,,,
,,,,,,,,,-1282250640040.5176,-959080755487.2527,-2584423008940.0874,,,,,
,,,,,,,,,-1283577169799.3784,-960072995917.0681,-2587096721639.623,,,,,
,,,,,,,,,-1284904614134.8306,-961065920475.3827,-2589772277761.6997,,,,,
,,,,,,,,,-1286232973362.0435,-962059529397.9603,-2592449677941.5845,,,,,
,,,,,,,,,-1287562247796.1853,-963053822920.5652,-2595128922814.5405,,,,,
,,,,,,,,,-1288892437752.4255,-964048801278.9626,-2597810013015.835,,,,,
,,,,,,,,,-1290223543545.9333,-965044464708.9174,-2600492949180.735,,,,,
,,,,,,,,,-1291555565491.8774,-966040813446.1938,-2603177731944.5024,,,,,
,,,,,,,,,-1292888503905.427,-967037847726.5562,-2605864361942.406,,,,,
,,,,,,,,,-1294222359101.7507,-968035567785.7708,-2608552839809.7114,,,,,
,,,,,,,,,-1295557131396.018,-969033973859.6003,-2611243166181.6826,,,,,
,,,,,,,,,-1296892821103.3977,-970033066183.8107,-2613935341693.585,,,,,
,,,,,,,,,-1298229428539.0588,-971032844994.167,-2616629366980.687,,,,,
,,,,,,,,,-1299566954018.1702,-972033310526.4324,-2619325242678.251,,,,,
,,,,,,,,,-1300905397855.9006,-973034463016.3722,-2622022969421.545,,,,,
,,,,,,,,,-1302244760367.42,-974036302699.7526,-2624722547845.8345,,,,,
,,,,,,,,,-1303585041867.8962,-975038829812.3359,-2627423978586.3833,,,,,
,,,,,,,,,-1304926242672.499,-976042044589.8885,-2630127262278.4585,,,,,
,,,,,,,,,-1306268363096.3972,-977045947268.1753,-2632832399557.326,,,,,
,,,,,,,,,-1307611403454.7598,-978050538082.9592,-2635539391058.2505,,,,,
,,,,,,,,,-1308955364062.7554,-979055817270.0059,-2638248237416.498,,,,,
,,,,,,,,,-1310300245235.5537,-980061785065.0812,-2640958939267.336,,,,,
,,,,,,,,,-1311646047288.3235,-981068441703.9479,-2643671497246.027,,,,,
,,,,,,,,,-1312992770536.2332,-982075787422.3715,-2646385911987.837,,,,,
,,,,,,,,,-1314340415294.4526,-983083822456.1178,-2649102184128.035,,,,,
,,,,,,,,,-1315688981878.1501,-984092547040.9496,-2651820314301.883,,,,,
,,,,,,,,,-1317038470602.495,-985101961412.6323,-2654540303144.6484,,,,,
,,,,,,,,,-1318388881782.6565,-986112065806.9321,-2657262151291.597,,,,,
,,,,,,,,,-1319740215733.8032,-987122860459.6108,-2659985859377.993,,,,,
,,,,,,,,,-1321092472771.104,-988134345606.435,-2662711428039.104,,,,,
,,,,,,,,,-1322445653209.7285,-989146521483.1699,-2665438857910.1953,,,,,
,,,,,,,,,-1323799757364.845,-990159388325.5789,-2668168149626.531,,,,,
,,,,,,,,,-1325154785551.6233,-991172946369.427,-2670899303823.3774,,,,,
,,,,,,,,,-1326510738085.2317,-992187195850.4794,-2673632321136.001,,,,,
,,,,,,,,,-1327867615280.8394,-993202137004.5004,-2676367202199.667,,,,,
,,,,,,,,,-1329225417453.6152,-994217770067.2543,-2679103947649.641,,,,,
,,,,,,,,,-1330584144918.7288,-995234095274.5073,-2681842558121.189,,,,,
,,,,,,,,,-1331943797991.3484,-996251112862.0222,-2684583034249.576,,,,,
,,,,,,,,,-1333304376986.6436,-997268823065.5646,-2687325376670.068,,,,,
,,,,,,,,,-1334665882219.783,-998287226120.8998,-2690069586017.9307,,,,,
,,,,,,,,,-1336028314005.9355,-999306322263.7914,-2692815662928.429,,,,,
,,,,,,,,,-1337391672660.2708,-1000326111730.0045,-2695563608036.8296,,,,,
,,,,,,,,,-1338755958497.957,-1001346594755.3042,-2698313421978.399,,,,,
,,,,,,,,,-1340121171834.1638,-1002367771575.4548,-2701065105388.401,,,,,
,,,,,,,,,-1341487312984.0598,-1003389642426.2206,-2703818658902.101,,,,,
,,,,,,,,,-1342854382262.8142,-1004412207543.368,-2706574083154.7666,,,,,
,,,,,,,,,-1344222379985.596,-1005435467162.659,-2709331378781.6626,,,,,
,,,,,,,,,-1345591306467.5737,-1006459421519.8602,-2712090546418.053,,,,,
,,,,,,,,,-1346961162023.9172,-1007484070850.7367,-2714851586699.2065,,,,,
,,,,,,,,,-1348331946969.795,-1008509415391.052,-2717614500260.3867,,,,,
,,,,,,,,,-1349703661620.376,-1009535455376.5704,-2720379287736.8594,,,,,
,,,,,,,,,-1351076306290.8293,-1010562191043.0588,-2723145949763.8926,,,,,
,,,,,,,,,-1352449881296.3237,-1011589622626.279,-2725914486976.748,,,,,
,,,,,,,,,-1353824386952.0288,-1012617750361.9982,-2728684900010.6934,,,,,
,,,,,,,,,-1355199823573.113,-1013646574485.9797,-2731457189500.995,,,,,
,,,,,,,,,-1356576191474.7456,-1014676095233.9888,-2734231356082.9175,,,,,
,,,,,,,,,-1357953490972.0955,-1015706312841.7893,-2737007400391.7266,,,,,
,,,,,,,,,-1359331722380.3318,-1016737227545.1475,-2739785323062.689,,,,,
,,,,,,,,,-1360710886014.623,-1017768839579.8265,-2742565124731.068,,,,,
,,,,,,,,,-1362090982190.139,-1018801149181.5919,-2745346806032.1323,,,,,
,,,,,,,,,-1363472011222.048,-1019834156586.2089,-2748130367601.1455,,,,,
,,,,,,,,,-1364853973425.5195,-1020867862029.4404,-2750915810073.374,,,,,
,,,,,,,,,-1366236869115.7222,-1021902265747.0524,-2753703134084.082,,,,,
,,,,,,,,,-1367620698607.8254,-1022937367974.8099,-2756492340268.5386,,,,,
,,,,,,,,,-1369005462216.9976,-1023973168948.4769,-2759283429262.0063,,,,,
,,,,,,,,,-1370391160258.4082,-1025009668903.8177,-2762076401699.751,,,,,
,,,,,,,,,-1371777793047.226,-1026046868076.5988,-2764871258217.041,,,,,
,,,,,,,,,-1373165360898.6206,-1027084766702.5824,-2767667999449.1387,,,,,
,,,,,,,,,-1374553864127.76,-1028123365017.5348,-2770466626031.311,,,,,
,,,,,,,,,-1375943303049.814,-1029162663257.2213,-2773267138598.8247,,,,,
,,,,,,,,,-1377333677979.951,-1030202661657.4048,-2776069537786.9434,,,,,
,,,,,,,,,-1378724989233.34,-1031243360453.8508,-2778873824230.934,,,,,
,,,,,,,,,-1380117237125.1511,-1032284759882.3248,-2781679998566.063,,,,,
,,,,,,,,,-1381510421970.552,-1033326860178.5901,-2784488061427.5933,,,,,
,,,,,,,,,-1382904544084.7124,-1034369661578.4125,-2787298013450.793,,,,,
,,,,,,,,,-1384299603782.801,-1035413164317.5565,-2790109855270.9277,,,,,
,,,,,,,,,-1385695601379.9868,-1036457368631.7858,-2792923587523.262,,,,,
,,,,,,,,,-1387092537191.439,-1037502274756.8663,-2795739210843.0615,,,,,
,,,,,,,,,-1388490411532.3264,-1038547882928.5627,-2798556725865.5933,,,,,
,,,,,,,,,-1389889224717.818,-1039594193382.6384,-2801376133226.121,,,,,
,,,,,,,,,-1391288977063.083,-1040641206354.8595,-2804197433559.912,,,,,
,,,,,,,,,-1392689668883.2905,-1041688922080.9905,-2807020627502.2314,,,,,
,,,,,,,,,-1394091300493.609,-1042737340796.7953,-2809845715688.3447,,,,,
,,,,,,,,,-1395493872209.2078,-1043786462738.0392,-2812672698753.5166,,,,,
,,,,,,,,,-1396897384345.2559,-1044836288140.487,-2815501577333.0156,,,,,
,,,,,,,,,-1398301837216.9224,-1045886817239.9031,-2818332352062.1035,,,,,
,,,,,,,,,-1399707231139.376,-1046938050272.052,-2821165023576.0493,,,,,
,,,,,,,,,-1401113566427.7861,-1047989987472.6992,-2823999592510.117,,,,,
,,,,,,,,,-1402520843397.3213,-1049042629077.6085,-2826836059499.5728,,,,,
,,,,,,,,,-1403929062363.1506,-1050095975322.5449,-2829674425179.6816,,,,,
,,,,,,,,,-1405338223640.4434,-1051150026443.2737,-2832514690185.7104,,,,,
,,,,,,,,,-1406748327544.3684,-1052204782675.5587,-2835356855152.9233,,,,,
,,,,,,,,,-1408159374390.0947,-1053260244255.1649,-2838200920716.587,,,,,
,,,,,,,,,-1409571364492.7915,-1054316411417.8575,-2841046887511.967,,,,,
,,,,,,,,,-1410984298167.6272,-1055373284399.4005,-2843894756174.329,,,,,
,,,,,,,,,-1412398175729.7712,-1056430863435.5585,-2846744527338.9385,,,,,
,,,,,,,,,-1413812997494.3928,-1057489148762.0978,-2849596201641.0605,,,,,
,,,,,,,,,-1415228763776.6604,-1058548140614.7805,-2852449779715.9624,,,,,
,,,,,,,,,-1416645474891.7432,-1059607839229.3734,-2855305262198.907,,,,,
,,,,,,,,,-1418063131154.8105,-1060668244841.6407,-2858162649725.164,,,,,
,,,,,,,,,-1419481732881.0308,-1061729357687.3467,-2861021942929.9956,,,,,
,,,,,,,,,-1420901280385.5735,-1062791178002.2557,-2863883142448.6685,,,,,
